"period","item","value"
1972,"aktiva_kratkoroc_deviz.potraz.domac",672
1972,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",659
1972,"aktiva_kratkoroc_kred.komit",6191
1972,"aktiva_kratkoroc_kred.bnk_ukupno",35198
1972,"aktiva_kratkoroc_kred.bnk_reeskont",14875
1972,"aktiva_kratkoroc_kred.bnk_ostali",20323
1972,"aktiva_kratkoroc_ostala",603
1972,"aktiva_dugoroc_svega",21773
1972,"aktiva_dugoroc_deviz.potraz.inostr",175
1972,"aktiva_dugoroc_kred.komit",14151
1972,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1972,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1972,"aktiva_dugoroc_finans.udel.medjun.fin.org",3129
1972,"aktiva_dugoroc_kred.drustv.fond",2412
1972,"aktiva_dugoroc_plsm.stamb.kom.izgr",1906
1972,"aktiva_sred.bnk.kao.rad.org",489
1972,"pasiva_ukupno",81631
1972,"pasiva_kratkoroc_svega",73744
1972,"pasiva_kratkoroc_deviz.obavez.inostr",4830
1972,"pasiva_kratkoroc_deviz.obavez.domac",32
1972,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",644
1972,"pasiva_kratkoroc_got.nov.optic",23524
1972,"pasiva_kratkoroc_depoz.novac",2724
1972,"pasiva_kratkoroc_ost.dep.po.vidj",328
1972,"pasiva_kratkoroc_ogran.depoz",10574
1972,"pasiva_kratkoroc_sred.obrac.platn.prom",4543
1972,"pasiva_kratkoroc_ostale",1294
1972,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",2206
1972,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",1776
1972,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",14430
1972,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",6839
1972,"pasiva_dugoroc_svega",6955
1972,"pasiva_dugoroc_deviz.obavez.inostr",3710
1972,"pasiva_dugoroc_deviz.obavez.domaci",231
1972,"pasiva_dugoroc_oroc.dep.preko.1g",572
1972,"pasiva_dugoroc_kred.dpz",675
1972,"pasiva_dugoroc_sred.stamb.komun.izgr",1511
1972,"pasiva_dugoroc_fnd.osniv.bnk",256
1972,"pasiva_rezerv.fond",264
1972,"pasiva_izv.sred.bnk.kao.rad.org",669
1973,"aktiva_ukupno",104221
1973,"aktiva_kratkoroc_svega",71176
1973,"aktiva_kratkoroc_zlato.deviz",23298
1973,"aktiva_kratkoroc_deviz.potraz.inostr",2415
1973,"aktiva_kratkoroc_deviz.potraz.domac",422
1973,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",323
1973,"aktiva_kratkoroc_kred.komit",3386
1973,"aktiva_kratkoroc_kred.bnk_ukupno",39807
1973,"aktiva_kratkoroc_kred.bnk_reeskont",11596
1973,"aktiva_kratkoroc_kred.bnk_ostali",28211
1973,"aktiva_kratkoroc_ostala",1525
1973,"aktiva_dugoroc_svega",32296
1973,"aktiva_dugoroc_deviz.potraz.inostr",181
1973,"aktiva_dugoroc_kred.komit",23528
1973,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1973,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1973,"aktiva_dugoroc_finans.udel.medjun.fin.org",3464
1973,"aktiva_dugoroc_kred.drustv.fond",2322
1973,"aktiva_dugoroc_plsm.stamb.kom.izgr",2801
1973,"aktiva_sred.bnk.kao.rad.org",749
1973,"pasiva_ukupno",104221
1973,"pasiva_kratkoroc_svega",88744
1973,"pasiva_kratkoroc_deviz.obavez.inostr",3209
1973,"pasiva_kratkoroc_deviz.obavez.domac",480
1973,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",1830
1973,"pasiva_kratkoroc_got.nov.optic",28964
1973,"pasiva_kratkoroc_depoz.novac",3510
1973,"pasiva_kratkoroc_ost.dep.po.vidj",944
1973,"pasiva_kratkoroc_ogran.depoz",11107
1973,"pasiva_kratkoroc_sred.obrac.platn.prom",4534
1973,"pasiva_kratkoroc_ostale",2055
1973,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",3225
1973,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",2406
1973,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",21984
1973,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",4496
1973,"pasiva_dugoroc_svega",13487
1973,"pasiva_dugoroc_deviz.obavez.inostr",8835
1973,"pasiva_dugoroc_deviz.obavez.domaci",153
1973,"pasiva_dugoroc_oroc.dep.preko.1g",505
1973,"pasiva_dugoroc_kred.dpz",706
1973,"pasiva_dugoroc_sred.stamb.komun.izgr",2979
1973,"pasiva_dugoroc_fnd.osniv.bnk",309
1973,"pasiva_rezerv.fond",278
1973,"pasiva_izv.sred.bnk.kao.rad.org",1712
1974,"aktiva_ukupno",116387
1974,"aktiva_kratkoroc_svega",46653
1974,"aktiva_kratkoroc_zlato.deviz",20400
1974,"aktiva_kratkoroc_deviz.potraz.inostr",2624
1974,"aktiva_kratkoroc_deviz.potraz.domac",54
1974,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",239
1974,"aktiva_kratkoroc_kred.komit",4151
1974,"aktiva_kratkoroc_kred.bnk_ukupno",18245
1974,"aktiva_kratkoroc_kred.bnk_reeskont",15381
1974,"aktiva_kratkoroc_kred.bnk_ostali",2854
1974,"aktiva_kratkoroc_ostala",940
1974,"aktiva_dugoroc_svega",68847
1974,"aktiva_dugoroc_deviz.potraz.inostr",210
1974,"aktiva_dugoroc_kred.komit",12521
1974,"aktiva_dugoroc_prim.sred.trajn.korisc_our",26554
1974,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",19378
1974,"aktiva_dugoroc_finans.udel.medjun.fin.org",3464
1974,"aktiva_dugoroc_kred.drustv.fond",2606
1974,"aktiva_dugoroc_plsm.stamb.kom.izgr",4114
1974,"aktiva_sred.bnk.kao.rad.org",887
1974,"pasiva_ukupno",116387
1974,"pasiva_kratkoroc_svega",96783
1974,"pasiva_kratkoroc_deviz.obavez.inostr",5578
1974,"pasiva_kratkoroc_deviz.obavez.domac",242
1974,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",1870
1974,"pasiva_kratkoroc_got.nov.optic",34783
1974,"pasiva_kratkoroc_depoz.novac",3612
1974,"pasiva_kratkoroc_ost.dep.po.vidj",1604
1974,"pasiva_kratkoroc_ogran.depoz",10850
1974,"pasiva_kratkoroc_sred.obrac.platn.prom",6265
1974,"pasiva_kratkoroc_ostale",3006
1974,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",3262
1974,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",2379
1974,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",22270
1974,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",1062
1974,"pasiva_dugoroc_svega",17792
1974,"pasiva_dugoroc_deviz.obavez.inostr",11386
1974,"pasiva_dugoroc_deviz.obavez.domaci",41
1974,"pasiva_dugoroc_oroc.dep.preko.1g",910
1974,"pasiva_dugoroc_kred.dpz",892
1974,"pasiva_dugoroc_sred.stamb.komun.izgr",4143
1974,"pasiva_dugoroc_fnd.osniv.bnk",420
1974,"pasiva_rezerv.fond",293
1974,"pasiva_izv.sred.bnk.kao.rad.org",1519
1975,"aktiva_ukupno",134266
1975,"aktiva_kratkoroc_svega",59274
1975,"aktiva_kratkoroc_zlato.deviz",15878
1975,"aktiva_kratkoroc_deviz.potraz.inostr",6323
1975,"aktiva_kratkoroc_deviz.potraz.domac",123
1975,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",174
1975,"aktiva_kratkoroc_kred.komit",5013
1975,"aktiva_kratkoroc_kred.bnk_ukupno",31477
1975,"aktiva_kratkoroc_kred.bnk_reeskont",23639
1975,"aktiva_kratkoroc_kred.bnk_ostali",7838
1975,"aktiva_kratkoroc_ostala",286
1975,"aktiva_dugoroc_svega",74992
1975,"aktiva_dugoroc_deviz.potraz.inostr",1223
1975,"aktiva_dugoroc_kred.komit",20470
1975,"aktiva_dugoroc_prim.sred.trajn.korisc_our",26906
1975,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",19556
1975,"aktiva_dugoroc_finans.udel.medjun.fin.org",3445
1975,"aktiva_dugoroc_kred.drustv.fond",2584
1975,"aktiva_dugoroc_plsm.stamb.kom.izgr",808
1975,"aktiva_sred.bnk.kao.rad.org",NA
1975,"pasiva_ukupno",134266
1975,"pasiva_kratkoroc_svega",115107
1975,"pasiva_kratkoroc_deviz.obavez.inostr",3730
1975,"pasiva_kratkoroc_deviz.obavez.domac",1767
1975,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",1729
1975,"pasiva_kratkoroc_got.nov.optic",41887
1975,"pasiva_kratkoroc_depoz.novac",5367
1975,"pasiva_kratkoroc_ost.dep.po.vidj",2513
1975,"pasiva_kratkoroc_ogran.depoz",11089
1975,"pasiva_kratkoroc_sred.obrac.platn.prom",7102
1975,"pasiva_kratkoroc_ostale",4180
1975,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",5751
1975,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",2998
1975,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",26508
1975,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",486
1975,"pasiva_dugoroc_svega",18802
1975,"pasiva_dugoroc_deviz.obavez.inostr",15323
1975,"pasiva_dugoroc_deviz.obavez.domaci",4
1975,"pasiva_dugoroc_oroc.dep.preko.1g",1066
1975,"pasiva_dugoroc_kred.dpz",1065
1975,"pasiva_dugoroc_sred.stamb.komun.izgr",736
1975,"pasiva_dugoroc_fnd.osniv.bnk",608
1975,"pasiva_rezerv.fond",357
1975,"pasiva_izv.sred.bnk.kao.rad.org",NA
1976,"aktiva_ukupno",183173
1976,"aktiva_kratkoroc_svega",NA
1976,"aktiva_kratkoroc_zlato.deviz",NA
1976,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1976,"aktiva_kratkoroc_deviz.potraz.domac",NA
1976,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1976,"aktiva_kratkoroc_kred.komit",5142
1976,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1976,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1976,"aktiva_kratkoroc_kred.bnk_ostali",NA
1976,"aktiva_kratkoroc_ostala",NA
1976,"aktiva_dugoroc_svega",NA
1976,"aktiva_dugoroc_deviz.potraz.inostr",NA
1976,"aktiva_dugoroc_kred.komit",31338
1976,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1976,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1976,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1976,"aktiva_dugoroc_kred.drustv.fond",NA
1976,"aktiva_dugoroc_plsm.stamb.kom.izgr",938
1976,"aktiva_sred.bnk.kao.rad.org",NA
1976,"pasiva_ukupno",183173
1976,"pasiva_kratkoroc_svega",NA
1976,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1976,"pasiva_kratkoroc_deviz.obavez.domac",NA
1976,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1976,"pasiva_kratkoroc_got.nov.optic",NA
1976,"pasiva_kratkoroc_depoz.novac",NA
1976,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1976,"pasiva_kratkoroc_ogran.depoz",NA
1976,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1976,"pasiva_kratkoroc_ostale",NA
1976,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1976,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1976,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1976,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1976,"pasiva_dugoroc_svega",NA
1976,"pasiva_dugoroc_deviz.obavez.inostr",NA
1976,"pasiva_dugoroc_deviz.obavez.domaci",NA
1976,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1976,"pasiva_dugoroc_kred.dpz",NA
1976,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1976,"pasiva_dugoroc_fnd.osniv.bnk",NA
1976,"pasiva_rezerv.fond",NA
1976,"pasiva_izv.sred.bnk.kao.rad.org",NA
1977,"aktiva_ukupno",209436
1977,"aktiva_kratkoroc_svega",NA
1977,"aktiva_kratkoroc_zlato.deviz",NA
1977,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1977,"aktiva_kratkoroc_deviz.potraz.domac",NA
1977,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1977,"aktiva_kratkoroc_kred.komit",4355
1977,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1977,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1977,"aktiva_kratkoroc_kred.bnk_ostali",NA
1977,"aktiva_kratkoroc_ostala",NA
1977,"aktiva_dugoroc_svega",NA
1977,"aktiva_dugoroc_deviz.potraz.inostr",NA
1977,"aktiva_dugoroc_kred.komit",46127
1977,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1977,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1977,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1977,"aktiva_dugoroc_kred.drustv.fond",NA
1977,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1977,"aktiva_sred.bnk.kao.rad.org",NA
1977,"pasiva_ukupno",209436
1977,"pasiva_kratkoroc_svega",NA
1977,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1977,"pasiva_kratkoroc_deviz.obavez.domac",NA
1977,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1977,"pasiva_kratkoroc_got.nov.optic",NA
1977,"pasiva_kratkoroc_depoz.novac",NA
1977,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1977,"pasiva_kratkoroc_ogran.depoz",NA
1977,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1977,"pasiva_kratkoroc_ostale",NA
1977,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1977,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1977,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1977,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1977,"pasiva_dugoroc_svega",NA
1977,"pasiva_dugoroc_deviz.obavez.inostr",NA
1977,"pasiva_dugoroc_deviz.obavez.domaci",NA
1977,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1977,"pasiva_dugoroc_kred.dpz",NA
1977,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1977,"pasiva_dugoroc_fnd.osniv.bnk",NA
1977,"pasiva_rezerv.fond",NA
1977,"pasiva_izv.sred.bnk.kao.rad.org",NA
1978,"aktiva_ukupno",347167
1978,"aktiva_kratkoroc_svega",NA
1978,"aktiva_kratkoroc_zlato.deviz",NA
1978,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1978,"aktiva_kratkoroc_deviz.potraz.domac",NA
1978,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1978,"aktiva_kratkoroc_kred.komit",6318
1978,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1978,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1978,"aktiva_kratkoroc_kred.bnk_ostali",NA
1978,"aktiva_kratkoroc_ostala",NA
1978,"aktiva_dugoroc_svega",NA
1978,"aktiva_dugoroc_deviz.potraz.inostr",NA
1978,"aktiva_dugoroc_kred.komit",15244
1978,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1978,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1978,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1978,"aktiva_dugoroc_kred.drustv.fond",NA
1978,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1978,"aktiva_sred.bnk.kao.rad.org",NA
1978,"pasiva_ukupno",347167
1978,"pasiva_kratkoroc_svega",NA
1978,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1978,"pasiva_kratkoroc_deviz.obavez.domac",NA
1978,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1978,"pasiva_kratkoroc_got.nov.optic",NA
1978,"pasiva_kratkoroc_depoz.novac",NA
1978,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1978,"pasiva_kratkoroc_ogran.depoz",NA
1978,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1978,"pasiva_kratkoroc_ostale",NA
1978,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1978,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1978,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1978,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1978,"pasiva_dugoroc_svega",NA
1978,"pasiva_dugoroc_deviz.obavez.inostr",NA
1978,"pasiva_dugoroc_deviz.obavez.domaci",NA
1978,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1978,"pasiva_dugoroc_kred.dpz",NA
1978,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1978,"pasiva_dugoroc_fnd.osniv.bnk",NA
1978,"pasiva_rezerv.fond",NA
1978,"pasiva_izv.sred.bnk.kao.rad.org",NA
1979,"aktiva_ukupno",394788
1979,"aktiva_kratkoroc_svega",NA
1979,"aktiva_kratkoroc_zlato.deviz",NA
1979,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1979,"aktiva_kratkoroc_deviz.potraz.domac",NA
1979,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1979,"aktiva_kratkoroc_kred.komit",6530
1979,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1979,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1979,"aktiva_kratkoroc_kred.bnk_ostali",NA
1979,"aktiva_kratkoroc_ostala",NA
1979,"aktiva_dugoroc_svega",NA
1979,"aktiva_dugoroc_deviz.potraz.inostr",NA
1979,"aktiva_dugoroc_kred.komit",21316
1979,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1979,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1979,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1979,"aktiva_dugoroc_kred.drustv.fond",NA
1979,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1979,"aktiva_sred.bnk.kao.rad.org",NA
1979,"pasiva_ukupno",394788
1979,"pasiva_kratkoroc_svega",NA
1979,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1979,"pasiva_kratkoroc_deviz.obavez.domac",NA
1979,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1979,"pasiva_kratkoroc_got.nov.optic",NA
1979,"pasiva_kratkoroc_depoz.novac",NA
1979,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1979,"pasiva_kratkoroc_ogran.depoz",NA
1979,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1979,"pasiva_kratkoroc_ostale",NA
1979,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1979,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1979,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1979,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1979,"pasiva_dugoroc_svega",NA
1979,"pasiva_dugoroc_deviz.obavez.inostr",NA
1979,"pasiva_dugoroc_deviz.obavez.domaci",NA
1979,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1979,"pasiva_dugoroc_kred.dpz",NA
1979,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1979,"pasiva_dugoroc_fnd.osniv.bnk",NA
1979,"pasiva_rezerv.fond",NA
1979,"pasiva_izv.sred.bnk.kao.rad.org",NA
1980,"aktiva_ukupno",626900
1980,"aktiva_kratkoroc_svega",471200
1980,"aktiva_kratkoroc_zlato.deviz",36400
1980,"aktiva_kratkoroc_deviz.potraz.inostr",3600
1980,"aktiva_kratkoroc_deviz.potraz.domac",100
1980,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",0
1980,"aktiva_kratkoroc_kred.komit",9500
1980,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1980,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1980,"aktiva_kratkoroc_kred.bnk_ostali",NA
1980,"aktiva_kratkoroc_ostala",NA
1980,"aktiva_dugoroc_svega",153500
1980,"aktiva_dugoroc_deviz.potraz.inostr",9300
1980,"aktiva_dugoroc_kred.komit",36700
1980,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1980,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1980,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1980,"aktiva_dugoroc_kred.drustv.fond",NA
1980,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1980,"aktiva_sred.bnk.kao.rad.org",NA
1980,"pasiva_ukupno",626900
1980,"pasiva_kratkoroc_svega",558800
1980,"pasiva_kratkoroc_deviz.obavez.inostr",42600
1980,"pasiva_kratkoroc_deviz.obavez.domac",2800
1980,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",216900
1980,"pasiva_kratkoroc_got.nov.optic",NA
1980,"pasiva_kratkoroc_depoz.novac",NA
1980,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1980,"pasiva_kratkoroc_ogran.depoz",NA
1980,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1980,"pasiva_kratkoroc_ostale",NA
1980,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1980,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1980,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1980,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1980,"pasiva_dugoroc_svega",63900
1980,"pasiva_dugoroc_deviz.obavez.inostr",50500
1980,"pasiva_dugoroc_deviz.obavez.domaci",200
1980,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1980,"pasiva_dugoroc_kred.dpz",NA
1980,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1980,"pasiva_dugoroc_fnd.osniv.bnk",NA
1980,"pasiva_rezerv.fond",NA
1980,"pasiva_izv.sred.bnk.kao.rad.org",NA
1981,"aktiva_ukupno",852500
1981,"aktiva_kratkoroc_svega",687000
1981,"aktiva_kratkoroc_zlato.deviz",61400
1981,"aktiva_kratkoroc_deviz.potraz.inostr",5800
1981,"aktiva_kratkoroc_deviz.potraz.domac",100
1981,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",0
1981,"aktiva_kratkoroc_kred.komit",12500
1981,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1981,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1981,"aktiva_kratkoroc_kred.bnk_ostali",NA
1981,"aktiva_kratkoroc_ostala",NA
1981,"aktiva_dugoroc_svega",162800
1981,"aktiva_dugoroc_deviz.potraz.inostr",10800
1981,"aktiva_dugoroc_kred.komit",43400
1981,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1981,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1981,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1981,"aktiva_dugoroc_kred.drustv.fond",NA
1981,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1981,"aktiva_sred.bnk.kao.rad.org",NA
1981,"pasiva_ukupno",852500
1981,"pasiva_kratkoroc_svega",739300
1981,"pasiva_kratkoroc_deviz.obavez.inostr",26900
1981,"pasiva_kratkoroc_deviz.obavez.domac",10300
1981,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",305900
1981,"pasiva_kratkoroc_got.nov.optic",NA
1981,"pasiva_kratkoroc_depoz.novac",NA
1981,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1981,"pasiva_kratkoroc_ogran.depoz",NA
1981,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1981,"pasiva_kratkoroc_ostale",NA
1981,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1981,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1981,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1981,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1981,"pasiva_dugoroc_svega",107900
1981,"pasiva_dugoroc_deviz.obavez.inostr",89200
1981,"pasiva_dugoroc_deviz.obavez.domaci",0
1981,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1981,"pasiva_dugoroc_kred.dpz",NA
1981,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1981,"pasiva_dugoroc_fnd.osniv.bnk",NA
1981,"pasiva_rezerv.fond",NA
1981,"pasiva_izv.sred.bnk.kao.rad.org",NA
1982,"aktiva_ukupno",1266300
1982,"aktiva_kratkoroc_svega",1084200
1982,"aktiva_kratkoroc_zlato.deviz",42100
1982,"aktiva_kratkoroc_deviz.potraz.inostr",33300
1982,"aktiva_kratkoroc_deviz.potraz.domac",200
1982,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",0
1982,"aktiva_kratkoroc_kred.komit",21800
1982,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1982,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1982,"aktiva_kratkoroc_kred.bnk_ostali",NA
1982,"aktiva_kratkoroc_ostala",NA
1982,"aktiva_dugoroc_svega",178800
1982,"aktiva_dugoroc_deviz.potraz.inostr",12500
1982,"aktiva_dugoroc_kred.komit",48700
1982,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1982,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1982,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1982,"aktiva_dugoroc_kred.drustv.fond",NA
1982,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1982,"aktiva_sred.bnk.kao.rad.org",NA
1982,"pasiva_ukupno",1266300
1982,"pasiva_kratkoroc_svega",1079400
1982,"pasiva_kratkoroc_deviz.obavez.inostr",23300
1982,"pasiva_kratkoroc_deviz.obavez.domac",16700
1982,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",459900
1982,"pasiva_kratkoroc_got.nov.optic",NA
1982,"pasiva_kratkoroc_depoz.novac",NA
1982,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1982,"pasiva_kratkoroc_ogran.depoz",NA
1982,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1982,"pasiva_kratkoroc_ostale",NA
1982,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1982,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1982,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1982,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1982,"pasiva_dugoroc_svega",180100
1982,"pasiva_dugoroc_deviz.obavez.inostr",156400
1982,"pasiva_dugoroc_deviz.obavez.domaci",0
1982,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1982,"pasiva_dugoroc_kred.dpz",NA
1982,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1982,"pasiva_dugoroc_fnd.osniv.bnk",NA
1982,"pasiva_rezerv.fond",NA
1982,"pasiva_izv.sred.bnk.kao.rad.org",NA
1983,"aktiva_ukupno",2220500
1983,"aktiva_kratkoroc_svega",2004400
1983,"aktiva_kratkoroc_zlato.deviz",114000
1983,"aktiva_kratkoroc_deviz.potraz.inostr",49400
1983,"aktiva_kratkoroc_deviz.potraz.domac",2400
1983,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",10100
